,listing_id,state,user_id,category_id,title,description,creation_tsz,ending_tsz,original_creation_tsz,last_modified_tsz,price,currency_code,quantity,sku,tags,materials,shop_section_id,featured_rank,state_tsz,url,views,num_favorers,shipping_template_id,processing_min,processing_max,who_made,is_supply,when_made,item_weight,item_weight_unit,item_length,item_width,item_height,item_dimensions_unit,is_private,recipient,occasion,style,non_taxable,is_customizable,is_digital,file_data,should_auto_renew,language,has_variations,taxonomy_id,taxonomy_path,used_manufacturer,is_vintage
0,700285946,active,119026858,,"Work Colleague Thank You Gift - Coworker Friend Gift, Team Member Friend, Chance Made Us Colleagues  Best Work Friend","Work Colleague Thank You Gift - Coworker Friend Gift, Team Member Friend, Chance Made Us Colleagues  Best Work Friend


These Little Wish Bracelets are a wonderful way to give someone you care for a special wish.  

All they have to do is wish and dream, and the bigger the star on their wrist will seem!  When the cord breaks in two then all of their dreams and wishes will come true (or so they say!).

This bracelet is made from 1mm waxed cotton cord and finished with a Tibetan Silver Plated Charm.

The cords are 35 cm in length and untied, so will fit any sized wrist. Simply remove the cord, tie in place and cut off the ends.

They are presented on an A7 card on 380mic Pulp (100% recycled) paper in a clear cellophane pouch.

Note: Jewellery is unsuitable for children aged 5 and under, and all children over this age should be supervised when wearing jewellery. Please be wary of allergies as this is Tibetan Plated Silver.

Actual Printed Colour may vary slightly due to different screen resolutions.",1612646078,1623010478,1560528793,1612646078,2.50,GBP,167,"['BWB001RD', 'BWB001BK', 'BWB001PK', 'BWB001BE']","['wish bracelets', 'coworker gift idea', 'colleague work place', 'work place gift', 'office best friend', 'work colleague', 'thank you gift', 'coworker thank you', 'coworker leaving', 'colleague leaving', 'team member friend', 'chance made us', 'best work friend']",['Cotton'],25573399,,1610059135,https://www.etsy.com/listing/700285946/work-colleague-thank-you-gift-coworker?utm_source=bulkupload&utm_medium=api&utm_campaign=api,7711,198,68617454693.0,1,1,i_did,false,made_to_order,,g,,,,mm,False,,,,False,False,False,,True,en-US,True,1197,"['Jewelry', 'Bracelets', 'Charm Bracelets']",False,False
1,865349228,active,119026858,,"Pamper Hamper Spa Shower Gift Set Box For Daughter Friend New Mum Teen, Birthday Christmas Gift For Her, Self Care Hug In A Box, No Bath Kit","Pamper Hamper Spa Shower Gift Set Box For Daughter Friend New Mum Teen, Birthday Christmas Gift For Her, Self Care Hug In A Box, No Bath Kit

This listing is for a beautiful Box Hamper full of essential gifts - perfect for a mini pamper treat night.  No Bath? Then we have you covered! New to us in Unique Personalised Gifts are these fabulous Shower Steamers! 
Simply place one at the bottom of your shower and enjoy the gorgeous aroma&#39;s that will fill your bathroom.



Contents Include:

1 Packet of Natural Himalayan Rose Salts with Rose Petals; perfect to soak your feet in after a long hard day.

1 Luxury Midnight Rose Soy Wax Candle - hand poured

1 Luxury Pack of 3 Pink or white Soap Rose Flowers

2 Luxury Shower Steamers
1 Little Wish Bracelet


Assorted contents (shower steamer/candle/rose flowers - these will be the same or higher quality than shown; if you have a preference please contact us prior to ordering as we cannot guarantee an aroma without confirmation).


Our hampers are created in house in our little workshop in Devon; with hand poured candles, salts and shower steamers.  Our wish bracelets are cut and made all by hand and it is all finished in a Kraft Box with Natural Jute Ribbon and Gift Tag.




Any other questions, please message us.






Candle Instructions:

To prevent your soy wax candle from producing black soot, always trim your wick to ¼ before lighting the candle. Always burn your candle on a stable and heat resistant surface. Keep from drafts. Do not burn candle when wax is less than ½ inch from bottom. Do not touch or move candle while burning or if wax is hot. Keep out of reach of children and pets. Do not leave unattended while candle is burning.

Soap Ingredients:

Glycerin, Dodecyl Sodium Sulfate, Polyvinyl Alcohol, Cocamidopropyl Betaine, Cocamide DEA, Zea Mays (Corn) Starch, Parfum, Aqua, (+/- CI 19140, CI 42090, CI 18050, CI 47005, CI 16255, CI 14720, CI 45430)


Aromatherapy Shower Steamer 60g - Steamy Shower 
Materials / Ingredients	Sodium Bicarbonate, Citric Acid, Zea Mays Starch, Rosa Centifolia Petals, Pogostemon Cablin Oil, Cananga Odorata Oil, Jasminum Grandiflorum Oil, Maranta Arundinacea Root, Benzyl Benzoate, Benzyl Salicylate

Aromatherapy Shower Steamer 60g - Deep Sleep
Materials / Ingredients	Sodium Bicarbonate, Citric Acid, Zea Mays Starch, Lavandula Vera Flower, Lavandula Angustifolia Oil, Citrus Nobilis Oil, Maranta Arundinacea Root, Limonene, Linalool",1612643209,1623007609,1601473839,1612643209,13.99,GBP,4,['HR022'],"['shower gift', 'spa gift', 'pamper hamper', 'mum gift', 'hug in a box', 'self care gift', 'pamper for new mum', 'christmas gift mum', 'friend gift', 'birthday gift mum', 'pregnancy gift', 'thinking of you gift', 'relax gift for her']","['rose candle', 'shower steamers', 'natural himalayan salts']",25765529,2.0,1612555545,https://www.etsy.com/listing/865349228/pamper-hamper-spa-shower-gift-set-box?utm_source=bulkupload&utm_medium=api&utm_campaign=api,21827,1452,68653452237.0,3,3,i_did,false,made_to_order,,g,,,,mm,False,,,,False,False,False,,True,en-US,False,322,"['Bath & Beauty', 'Spa & Relaxation', 'Spa Kits & Gifts']",False,False
2,840746224,active,119026858,,"Hug In A Mug, Personalised Rainbow Mug, Rainbow Gifts, Nurse Rainbow Mug, Rainbow Mugs, Care Package Gifts, Thinking Of You, Get Well Soon","Hug In A Mug, Personalised Rainbow Mug, Rainbow Gifts, Nurse Rainbow Mug, Rainbow Mugs, Care Package Gifts, Thinking Of You, Get Well Soon

This beautiful mug is a perfect cheering up gift for someone you love.


****Please note &#39;Hug In A Mug&#39; is fixed****


Microwave and Dishwasher Safe Mug, Ceramic Mug

The text is printed on both sides of the mug.
Guaranteed dishwasher and microwave safe.

Each mug is presented in a strong mug box allowing easy gift wrapping.

Please Note: We do our best to capture the colours of our items as accurately as possible, but there may be some variation from what you see on screen.
Font: We have attached artwork within the pictures to show the Capitalisation on the Font. Please note that the Capital &#39;F&#39; can be deceiving and look like a lower case &#39;f.&#39; Please keep this in mind when ordering.

For More Mug Ideas please visit our shop UniquePGifts :)",1612641576,1623005976,1597412470,1612641576,9.99,GBP,3,[],"['hug in a mug', 'personalised rainbow', 'rainbow mug', 'rainbow gifts', 'nurse rainbow mug', 'care package gifts', 'thinking of you gift', 'get well soon gift', 'uplifting gift', 'long distance gift', 'auntie gifts', 'missing sister gift', 'missing you gift']",['Ceramic'],26526908,,1606949454,https://www.etsy.com/listing/840746224/hug-in-a-mug-personalised-rainbow-mug?utm_source=bulkupload&utm_medium=api&utm_campaign=api,1299,51,67648518462.0,2,2,i_did,false,made_to_order,,g,,,,mm,False,,,,False,False,False,,True,en-US,False,1062,"['Home & Living', 'Kitchen & Dining', 'Drink & Barware', 'Drinkware', 'Mugs']",False,False
3,688366708,active,119026858,,"Mum To Be Pamper Set, Thank You Hamper For Her, Birthday Get Well Gift Basket, Pregnancy Gift Basket, Pamper Hamper, Pregnancy Relaxation","Mum To Be Pamper Set, Thank You Hamper For Her, Birthday Get Well Gift Basket, Pregnancy Gift Basket, Pamper Hamper, Pregnancy Relaxation


This ultimate hamper is the perfect gift for someone who is needing a little pampering - or why not treat yourself.

We have handpicked these products for their relaxing capabilities and once you have tried some you will be soothed by the delicious aromas.



Contents Include:

1 Natural Soy Wax Candle (Violet)

1 Luxury Bath Bomb (Very Berry/Strawberry Pavlova/Rose Petal/Lavender - please message if you have a preference before ordering as I cannot guarantee if you leave a note).

Sleepy Lavender Handcrafted Soap

Pink Himalayan Bath Salts with Rose Petals:  Using these Himalayan salt rocks helps to balance the pH level of your skin, increases blood circulation and improves the look and feel of your skin—your skin will be glowing after your bath!

Lavender, Rose and Vetiver Essential Oil Roll on: Contains mix of 100% Natural and Essential Oils in a soothing Vitamin E carrier oil base.

Pink Clay Face Mask:  Pink kaolin clay is a blend of white kaolin clay and red kaolin clay. It contains: Silicium, aluminium, iron, magnesium, sodium, phosphorus, calcium and other trace elements. 
This clay is ideal for normal and sensitive skin types due to its unique balance of properties. It helps in stimulating circulation on the skin, exfoliating and cleansing. 
It does not draw oil from the skin so it’s suitable to use it on dry skin. Also for dehydrated skin. 


Our hampers are created in house in our little workshop in Devon; with hand poured candles, salts, hand cut soap and bath bombs.  And it is all finished in a Kraft Box with Natural Jute Ribbon and Gift Tag.




Using the bath salts:

A 20 to 30 minute bath is all you need (although if you’re just looking to reduce bloating, ten minutes will do). When you get out of the tub, just dry off with a towel – there’s no need to rinse the salt solution from your skin.

It’s recommended you rest for at least 30 minutes after bathing – which is why a bath before bedtime is such a good idea. For added hydration and relaxation, make sure to sip on a glass of water or herbal tea.

Caution:
Those with diabetes, low or high blood pressure, heart disease, kidney or liver disease, adrenal exhaustion, recent illness, pregnancy, nervous system deficiencies and severe fatigue should all seek advice on salt water bathing.

Using the Face Mask:

- Mix a small amount of the clay with water or our Floral Water until it forms into a smooth paste.
- Apply the clay mask on the face or body and allow it to stand for about 10 to 15 minutes, or until the paste dries.
- Rinse with lukewarm water and pat the face dry with a soft towel.
- You can even add essential oils to the clay mask for better results.

Candle Instructions:

To prevent your soy wax candle from producing black soot, always trim your wick to ¼ before lighting the candle. Always burn your candle on a stable and heat resistant surface. Keep from drafts. Do not burn candle when wax is less than ½ inch from bottom. Do not touch or move candle while burning or if wax is hot. Keep out of reach of children and pets. Do not leave unattended while candle is burning.",1612639439,1623003839,1556475784,1612639439,22.99,GBP,3,['HR003'],"['girlfriend hamper', 'pamper hamper', 'Relaxation gift', 'gift box for her', 'pregnancy gift box', 'gift box for sister', 'daughter gifts', 'hamper for mum', 'mum to be pamper set', 'Thank You For Her', 'Birthday Gift Set', 'Get Well Gift Basket', 'pregnancy relaxation']","['soy candles', 'luxury soap', 'bath bomb']",25765529,,1607519567,https://www.etsy.com/listing/688366708/mum-to-be-pamper-set-thank-you-hamper?utm_source=bulkupload&utm_medium=api&utm_campaign=api,15228,529,68653452237.0,3,3,i_did,false,made_to_order,,g,,,,mm,False,,,,False,False,False,,True,en-US,True,322,"['Bath & Beauty', 'Spa & Relaxation', 'Spa Kits & Gifts']",False,False
4,752779668,active,119026858,,"New Mum and Dad Mugs, Mummy and Daddy Mug Set, Mum To Be, Dad To Be, Mug For Parent To Be, Pregnancy Announcement, Baby Shower Gift,","New Mum and Dad Mugs, Mummy and Daddy Mug Set, Mum To Be, Dad To Be, Mug For Parent To Be, Pregnancy Announcement, Baby Shower Gift, 

Microwave and Dishwasher Safe Mug, Ceramic Mug

The text is printed on both sides of the mug.
Guaranteed dishwasher and microwave safe.

Each mug is presented in a strong mug box allowing easy gift wrapping.

Please Note: We do our best to capture the colours of our items as accurately as possible, but there may be some variation from what you see on screen.

For More Mug Ideas please visit our Shop UniquePGifts",1612637765,1623002165,1577905044,1612637765,9.99,GBP,4,[],"['new mum and dad mugs', 'mummy and daddy mugs', 'mug for parent to be', 'mum to be gift', 'dad to be gift', 'baby shower gift', 'reveal pregnancy', 'new mum and dad gift', 'new mum', 'new dad', 'mummy to be', 'daddy to be', 'new parent mug set']",['Ceramic'],26526908,3.0,1611609428,https://www.etsy.com/listing/752779668/new-mum-and-dad-mugs-mummy-and-daddy-mug?utm_source=bulkupload&utm_medium=api&utm_campaign=api,5508,237,67648518462.0,2,2,i_did,false,made_to_order,,g,,,,mm,False,,,,False,False,False,,True,en-US,True,1062,"['Home & Living', 'Kitchen & Dining', 'Drink & Barware', 'Drinkware', 'Mugs']",False,False
5,840746420,active,119026858,,"New Mum Gifts, Mummy Mug, New Baby Congratulations, Baby Shower Gifts For Mummy To Be, Pregnancy Gift For Friend, First Time Mum, BFF Gift","New Mum Gifts, Mummy Mug, New Baby Congratulations, Baby Shower Gifts For Mummy To Be, Pregnancy Gift For Friend, First Time Mum, BFF Gift

This beautiful mug is perfect for a New Mum gift or Mother&#39;s Day Gift. 
Personalise it with your Established Date.


****Please note &#39;Mummy&#39; is fixed**** 



Microwave and Dishwasher Safe Mug, Ceramic Mug

The text is printed on both sides of the mug.
Guaranteed dishwasher and microwave safe.

Each mug is presented in a strong mug box allowing easy gift wrapping.

Please Note: We do our best to capture the colours of our items as accurately as possible, but there may be some variation from what you see on screen.
Font: We have attached artwork within the pictures to show the Capitalisation on the Font. Please note that the Capital &#39;F&#39; can be deceiving and look like a lower case &#39;f.&#39; Please keep this in mind when ordering.

For More Mug Ideas please visit our Shop :)",1612637452,1623001852,1597412497,1612637452,9.99,GBP,4,[],"['personalised mum mug', 'mummy mug', 'new mum mug', 'baby shower gift', 'mug for mum', 'new baby gift', 'gift for new mum', 'new mum gifts', 'congratulations gift', 'mummy to be gift', 'pregnancy gift', 'gift for friends', 'first time mum gift']",['Ceramic'],26526908,,1612521928,https://www.etsy.com/listing/840746420/new-mum-gifts-mummy-mug-new-baby?utm_source=bulkupload&utm_medium=api&utm_campaign=api,1644,187,67648518462.0,2,2,i_did,false,made_to_order,,g,,,,mm,False,,,,False,False,False,,True,en-US,False,1062,"['Home & Living', 'Kitchen & Dining', 'Drink & Barware', 'Drinkware', 'Mugs']",False,False
6,797128595,active,119026858,,"Nanny Mug, Gift For Nanny, Nanny Name Reveal, Nan Gifts, Gift For Nan, Nan Birthday Gifts, Mug For Nanny, Personalised Nan Gift","Nanny Mug, Gift For Nanny, Nanny Name Reveal, Nan Gifts, Gift For Nan, Nan Birthday Gifts, Mug For Nanny, Personalised Nan Gift

This beautiful mug is perfect for a Birthday gift or a Nanny Name Reveal.  It is best personalised with 1 or 2 names Only.  If you have more names please contact us in the first instance as it may not be suitable.


****Please note &#39;Nanny&#39; is fixed****


Microwave and Dishwasher Safe Mug, Ceramic Mug

The text is printed on both sides of the mug.
Guaranteed dishwasher and microwave safe.

Each mug is presented in a strong mug box allowing easy gift wrapping.

Please Note: We do our best to capture the colours of our items as accurately as possible, but there may be some variation from what you see on screen.",1612637321,1623001721,1587221556,1612637321,9.99,GBP,4,[],"['nanny reveal', 'nanny mug', 'gift for nanny', 'nanny gift', 'gift from grandkids', 'nan gifts', 'nan birthday gifts', 'mug for nanny', 'personalised nan', 'gift for nan', 'missing you gifts', 'thinking of you gift', 'long distance gift']",['Ceramic'],26526908,,1606949456,https://www.etsy.com/listing/797128595/nanny-mug-gift-for-nanny-nanny-name?utm_source=bulkupload&utm_medium=api&utm_campaign=api,3899,102,67648518462.0,2,2,i_did,false,made_to_order,,g,,,,mm,False,,,,False,False,False,,True,en-US,False,1062,"['Home & Living', 'Kitchen & Dining', 'Drink & Barware', 'Drinkware', 'Mugs']",False,False
7,780715819,active,119026858,,"Grandad Cushion, Grandad Gifts, Gifts For Grandad, Grandpa Gifts, Father&#39;s Day Gifts For Grandad, Gifts For Grandpa, Grandad Gift From Kids","Grandad Cushion, Grandad Gifts, Gifts For Grandad, Grandpa Gifts, Father&#39;s Day Gifts For Grandad, Gifts For Grandpa, Grandad Gift From Kids


This adorable Cushion is a perfect gift for Grandad on Father&#39;s Day or his Birthday.

We can change &#39;Grandad&#39; to &#39;Grandpa&#39; just put a message on checkout or send us a message after purchase.

If you have a custom request please contact us first prior to ordering.

Please note that there may be variations in the colour and finish of the design due to differences in screen resolution.

These are hand designed so each cushion is unique and will not be exactly the same.

Purchase the cover on its own or including the inner cushion.

40 x 40

Linen",1612635174,1622999574,1582288016,1612635174,9.99,GBP,5,[],"['grandad cushion', 'grandad gifts', 'gifts for grandad', 'grandpa gifts', 'fathers day gifts', 'grandad gift kids', 'gift from kids', 'family cushion', 'birthday gifts', 'gifts for him', 'dad gifts from kids', 'kids gift grandpa', 'grandad birthday']",['Linen'],28966624,,1611790865,https://www.etsy.com/listing/780715819/grandad-cushion-grandad-gifts-gifts-for?utm_source=bulkupload&utm_medium=api&utm_campaign=api,2216,73,126769722266.0,2,2,i_did,false,made_to_order,,g,,,,mm,False,,,,False,False,False,,True,en-US,True,1017,"['Home & Living', 'Home Décor', 'Decorative Pillows']",False,False
8,676796775,active,119026858,,"Birthday Wish Bracelet, Birthday Gifts For Him Her Mum Sister Auntie Daughter Friend, Friend Gifts, Birthday Gift For Friend, Card","Birthday Wish Bracelet, Birthday Gifts For Him Her Mum Sister Auntie Daughter Friend, Friend Gifts, Birthday Gift For Friend, Card


These Little Wish Bracelets are a wonderful way to give someone you care for a special wish.  

All they have to do is wish and dream, and the bigger the star on their wrist will seem!  When the cord breaks in two then all of their dreams and wishes will come true (or so they say!).

This bracelet is made from 1mm waxed cotton cord and finished with a Tibetan Silver Plated Star Bead.

The cords are 35 cm in length and untied, so will fit any sized wrist. Simply remove the cord, tie in place and cut off the ends.

They are presented on an A7 card on 380mic Pulp (100% recycled) paper in a clear cellophane pouch.

Note: Jewellery is unsuitable for children aged 5 and under, and all children over this age should be supervised when wearing jewellery. Please be wary of allergies as this is Tibetan Plated Silver.

Actual Printed Colour may vary slightly due to different screen resolutions.",1612625637,1622990037,1548102708,1612625637,2.50,GBP,6,"['WB026BK', 'WB026RD', 'WB026PK', 'WB026BE']","['wish bracelets', 'birthday wish', 'birthday bracelet', 'bracelet for her', 'bracelet for him', 'birthday gifts', 'inspirational quote', 'birthday wishes', 'auntie gifts', 'sister gifts', 'mum birthday gift', 'friend gift', 'birthday card']",['Cotton'],25573399,,1607519599,https://www.etsy.com/listing/676796775/birthday-wish-bracelet-birthday-gifts?utm_source=bulkupload&utm_medium=api&utm_campaign=api,576,53,68617454693.0,1,1,i_did,false,made_to_order,,g,,,,mm,False,,,,False,False,False,,True,en-US,True,1197,"['Jewelry', 'Bracelets', 'Charm Bracelets']",False,False
9,709950696,active,119026858,,"Rose Pamper Spa Gift Box Hamper Handmade Bath Treats For Her, Birthday Gift For Her Sister Friend Mum Daughter Friend","Pink Pamper Spa Gift Box Hamper Handmade Bath Treats For Her, Birthday Gift For Her Sister Friend Mum Daughter Friend

This listing is for a beautiful Box Hamper full of essential gifts - perfect for a mini pamper treat night.



Contents Include:

1 Packet of Natural Himalayan Rose Salts with Rose Petals

1 Luxury Midnight Rose Soy Wax Candle 

1 Luxury Pack of 3 or white Pink Soap Rose Flowers

1 Luxury Bath Bomb 

1 Little Wish Bracelet


Assorted contents (bathbomb/candle/rose flowers - these will be the same or higher quality than shown; if you have a preference please contact us prior to ordering as we cannot guarantee an aroma without confirmation).



Our hampers are created in house in our little workshop in Devon; with hand poured candles, salts and bath bombs.  Our wish bracelets are cut and made all by hand and it is all finished in a Kraft Box with Natural Jute String and Gift Tag.



Any other questions, please message us.





Candle Instructions:

To prevent your soy wax candle from producing black soot, always trim your wick to ¼ before lighting the candle. Always burn your candle on a stable and heat resistant surface. Keep from drafts. Do not burn candle when wax is less than ½ inch from bottom. Do not touch or move candle while burning or if wax is hot. Keep out of reach of children and pets. Do not leave unattended while candle is burning.

Soap Ingredients:

Glycerin, Dodecyl Sodium Sulfate, Polyvinyl Alcohol, Cocamidopropyl Betaine, Cocamide DEA, Zea Mays (Corn) Starch, Parfum, Aqua, (+/- CI 19140, CI 42090, CI 18050, CI 47005, CI 16255, CI 14720, CI 45430)

Bath Bomb Ingredients:

Sodium Bicarbonate, Citric Acid, Aqua, Butyrospermum Parkii, parfum, CI 45430",1612620863,1622985263,1563993209,1612620863,13.99,GBP,4,['HR010'],"['thank you gift', 'gifts for her', 'leaving gift', 'spa gift box', 'relaxation gift box', 'gifts for friends', 'soap gifts', 'birthday gift', 'gift for sister', 'natural ingredients', 'handmade gifts', 'christmas gifts', 'Pink Gift']","['strawberry bath bomb', 'natural soaps', 'rose candle']",25765529,,1612173731,https://www.etsy.com/listing/709950696/rose-pamper-spa-gift-box-hamper-handmade?utm_source=bulkupload&utm_medium=api&utm_campaign=api,7848,443,68653452237.0,3,3,i_did,false,made_to_order,,g,,,,mm,False,,,,False,False,False,,True,en-US,False,322,"['Bath & Beauty', 'Spa & Relaxation', 'Spa Kits & Gifts']",False,False
