,transaction_id,title,description,seller_user_id,buyer_user_id,creation_tsz,paid_tsz,shipped_tsz,price,currency_code,quantity,tags,materials,image_listing_id,receipt_id,shipping_cost,is_digital,file_data,listing_id,is_quick_sale,seller_feedback_id,buyer_feedback_id,transaction_type,url,variations,product_data
68,2257785684,1956 65th birthday Irish coin cufflinks- Great gift idea.  1956 65th birthday gift Genuine Irish 3d threepence coin cufflinks from 1956,"Irish coin cufflinks- Great gift idea.
Genuine Irish 3d threepence coin cufflinks mounted in Silver plated cufflink backs.

These are genuine circulated  Irish 3d threepence coins cleaned and polished and handmade into cufflinks

Supplied in a quality cufflink box.

These will make a fantastic gift for anyone",17905617,80973841,1610418314,1610418337,1610461222.0,34.98,USD,1,"['Irish_coin_cufflinks', '65th', 'cufflinks', '1956', '1956_gift', '1956_birthday_gift', '1956_birthday', 'born_in_1956', 'gift_from_1956', 'fathers_day', 'gift_for_dad', 'gift_for_him']",['1956_Irish_Coin'],2764799732,1912863746,0.00,False,,264002362,False,,,listing,https://www.etsy.com/transaction/2257785684,[],"{'product_id': 2147690494, 'property_values': [], 'offerings': [{'offering_id': 2003181055, 'price': {'amount': 2685, 'divisor': 100, 'currency_code': 'GBP', 'currency_formatted_short': '£26.85', 'currency_formatted_long': '£26.85 GBP', 'currency_formatted_raw': '26.85', 'original_currency_code': 'USD', 'before_conversion': {'amount': 3498, 'divisor': 100, 'currency_code': 'USD', 'currency_formatted_short': '$34.98', 'currency_formatted_long': '$34.98 USD', 'currency_formatted_raw': '34.98'}}, 'quantity': 2}]}"
69,2256206745,Floral Pendant 1961 Lucky sixpence 60th Birthday plus a Sterling Silver 18in Chain 60th birthday gift for her,"Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1961 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1961 polished sixpence mounted Tibetan Silver mount  on a 18 inch halmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 60th Birthday / Anniversary 

This item will make a nice gift or to celebrate the year of your birth.",17905617,8582285,1609778140,1609778154,1609854660.0,29.98,USD,1,"['pendant', 'silver', 'sixpence', 'lucky', 'coin_pendant', '1961_birthday', '1961', '1961_gift', '1961_birthday_gift', 'mothers_day', '60th', '60th_birthday', '60th_for_dad']","['silver_plated_backs', 'Sterling_Silver', '1961_sixpence']",2764475254,1912813967,0.00,False,,185213734,False,,,listing,https://www.etsy.com/transaction/2256206745,[],"{'product_id': 2862797391, 'property_values': [], 'offerings': [{'offering_id': 2968624091, 'price': {'amount': 2301, 'divisor': 100, 'currency_code': 'GBP', 'currency_formatted_short': '£23.01', 'currency_formatted_long': '£23.01 GBP', 'currency_formatted_raw': '23.01', 'original_currency_code': 'USD', 'before_conversion': {'amount': 2998, 'divisor': 100, 'currency_code': 'USD', 'currency_formatted_short': '$29.98', 'currency_formatted_long': '$29.98 USD', 'currency_formatted_raw': '29.98'}}, 'quantity': 47}]}"
70,2257636378,1961 Irish coin cufflinks- Great gift idea. Genuine Irish 3d threepence coin cufflink 1961,"1961 Irish coin cufflinks- Great gift idea.
Genuine Irish 3d threepence coin cufflinks mounted in Silver plated cufflink backs.

These are genuine circulated  Irish 3d threepence coins cleaned and polished and handmade into cufflinks

Supplied in a quality cufflink box.

These will make a fantastic gift for anyone",17905617,414863235,1610411331,1610411344,1610461169.0,34.98,USD,1,"['1961', 'Irish_coin_cufflinks', 'cufflinks', '1961_gift', '1961_birthday_gift', 'born_in_1961', '1961_birthday', 'fathers_day', '59th', 'gift_for_dad', 'gift_for_him', '60th_birthday', '60th_for_dad']",[],2202065411,1912751510,0.00,False,,116645114,False,,,listing,https://www.etsy.com/transaction/2257636378,[],"{'product_id': 2745247015, 'property_values': [], 'offerings': [{'offering_id': 2970713234, 'price': {'amount': 2685, 'divisor': 100, 'currency_code': 'GBP', 'currency_formatted_short': '£26.85', 'currency_formatted_long': '£26.85 GBP', 'currency_formatted_raw': '26.85', 'original_currency_code': 'USD', 'before_conversion': {'amount': 3498, 'divisor': 100, 'currency_code': 'USD', 'currency_formatted_short': '$34.98', 'currency_formatted_long': '$34.98 USD', 'currency_formatted_raw': '34.98'}}, 'quantity': 3}]}"
71,2257300856,Fancy Pendant 1930 Lucky sixpence 91st Birthday plus a Sterling Silver 18in Chain 91st birthday gift for her,"Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1930 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1930 polished sixpence mounted Tibetan Silver mount  on a 18 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 91st Birthday / Anniversary 

This item will make a nice gift or to celebrate the year of your birth.",17905617,138017704,1610396712,1610396733,1610461220.0,37.98,USD,1,"['coin_jewellery', 'coin_jewelry', 'coin_pendant', '1930_birthday_gift', '1930_gift_idea', '90_year_old', 'gift_for_mum', 'gift_for_her', 'mothers_day_gift', '90th_birthday_gift', 'gift_from_1930', '91st_birthday']","['sixpence', 'Silver_coin', '1930_Silver_Sixpence']",2192717407,1912498620,0.00,False,,768657355,False,,,listing,https://www.etsy.com/transaction/2257300856,[],"{'product_id': 3927530503, 'property_values': [], 'offerings': [{'offering_id': 4140457424, 'price': {'amount': 2915, 'divisor': 100, 'currency_code': 'GBP', 'currency_formatted_short': '£29.15', 'currency_formatted_long': '£29.15 GBP', 'currency_formatted_raw': '29.15', 'original_currency_code': 'USD', 'before_conversion': {'amount': 3798, 'divisor': 100, 'currency_code': 'USD', 'currency_formatted_short': '$37.98', 'currency_formatted_long': '$37.98 USD', 'currency_formatted_raw': '37.98'}}, 'quantity': 1}]}"
72,2266439413,Premium 1961 Sixpence Cufflinks for a 60th birthday.  Original british sixpences inset in Silver Plated French Cufflinks backs 60th,"1961 Birthday Cufflinks 60th birthday cufflinks

1961 Sixpence cufflinks for sale

Genuine 1961 Circulated 59 year old Sixpence cleaned and polished then inset in Silver Plated French cufflink backs creating a unique look and feel

A great gift for 60th Birthday / Anniversary 

Supplied in a nice cufflink box",17905617,430104209,1610383031,1610383053,1610461165.0,34.98,USD,1,"['Coin_Cufflinks', 'Birthdays', 'golden_wedding', 'coin_jewelry', 'wedding_anniversary', 'lucky_sixpence', 'antique_cufflinks', 'anniversary_gifts', '1961', 'gift_from_1961', '59th', '60th_birthday', '60th_for_dad']",[],2809594007,1912252914,0.00,False,,197564673,False,,,listing,https://www.etsy.com/transaction/2266439413,[],"{'product_id': 2862797555, 'property_values': [], 'offerings': [{'offering_id': 2968624277, 'price': {'amount': 2685, 'divisor': 100, 'currency_code': 'GBP', 'currency_formatted_short': '£26.85', 'currency_formatted_long': '£26.85 GBP', 'currency_formatted_raw': '26.85', 'original_currency_code': 'USD', 'before_conversion': {'amount': 3498, 'divisor': 100, 'currency_code': 'USD', 'currency_formatted_short': '$34.98', 'currency_formatted_long': '$34.98 USD', 'currency_formatted_raw': '34.98'}}, 'quantity': 10}]}"
73,2254469129,1951 Sixpence Domed sixpence pendant 70th birthday.  Original sixpence coins Great gift from 1951 - mothers day gift idea,"1951 Birthday Domed Sixpence Pendant 70th birthday

1951 Sixpence cufflinks for sale

Genuine 1951 Circulated 69 year old Sixpence

A great gift for 70th Birthday / Anniversary 

Supplied in a nice cufflink box",17905617,421934918,1609680538,1609680559,1609768906.0,21.98,USD,1,"['Coin_Cufflinks', 'Birthdays', '1951', '1951_birthday_gift', '1951_birthday', '1951_gift', 'born_in_1951', 'coin_jewellery', 'retirement', '70th', '70th_birthday_gift', '70th_for_dad']",[],2812224335,1911551363,0.00,False,,102856274,False,,,listing,https://www.etsy.com/transaction/2254469129,[],"{'product_id': 2862797553, 'property_values': [], 'offerings': [{'offering_id': 3087579750, 'price': {'amount': 1687, 'divisor': 100, 'currency_code': 'GBP', 'currency_formatted_short': '£16.87', 'currency_formatted_long': '£16.87 GBP', 'currency_formatted_raw': '16.87', 'original_currency_code': 'USD', 'before_conversion': {'amount': 2198, 'divisor': 100, 'currency_code': 'USD', 'currency_formatted_short': '$21.98', 'currency_formatted_long': '$21.98 USD', 'currency_formatted_raw': '21.98'}}, 'quantity': 4}]}"
74,2253138947,"Fancy Pendant 1966 Lucky sixpence 54th Birthday plus a Sterling Silver 18in Chain, 1966 gift, 1966 birthday, 52nd gift, 52nd birthday","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1966 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1966 polished sixpence mounted Tibetan Silver mount  on a 18 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 54th Birthday / Anniversary 


This item will make a nice gift or to celebrate the year of your birth.",17905617,105143141,1609605513,1609605533,1609768925.0,29.98,USD,1,"['pendant', 'silver', 'sixpence', 'lucky', '1966', '1966_gift', '1966_birthday', '1966_birthday_gift', 'born_in_1966', '1966_world_cup', '53rd', 'mothers_day', '54th']","['coins', '1966_sixpence']",2137665748,1910594787,0.00,False,,118862113,False,,,listing,https://www.etsy.com/transaction/2253138947,[],"{'product_id': 1716010536, 'property_values': [], 'offerings': [{'offering_id': 1569233935, 'price': {'amount': 2301, 'divisor': 100, 'currency_code': 'GBP', 'currency_formatted_short': '£23.01', 'currency_formatted_long': '£23.01 GBP', 'currency_formatted_raw': '23.01', 'original_currency_code': 'USD', 'before_conversion': {'amount': 2998, 'divisor': 100, 'currency_code': 'USD', 'currency_formatted_short': '$29.98', 'currency_formatted_long': '$29.98 USD', 'currency_formatted_raw': '29.98'}}, 'quantity': 1}]}"
75,2254358282,"30th Birthday / Anniversary 1 pence cufflinks from 1991, 30th Birthday, mens gift idea, 1991 gift idea, 30th birthday present, gift for Dad","1991 30th Birthday Cufflinks

A pair of original one pence coin cufflinks

Original coins from 1991 have been cleaned and polished and handmade into beautiful cufflinks.


Silver plated cufflink backs have been used.

The cufflinks will arrive in a cufflink box

Picture shows 1981 - You will receive a 1991",17905617,215683467,1610230652,1610230673,1610374097.0,35.08,USD,1,"['Fathers_Day_Gift', 'Gift_for_dad', 'gift_for_man', '1991_mens_gift', '1991_gift_idea', 'mens_30th_gift', '30th_birthday_gift', '1991_birthday_gift', 'Gift_for_him', '30th_gift_idea']",['1991_Penny'],2812852747,1910302330,0.00,False,,934797585,False,,,listing,https://www.etsy.com/transaction/2254358282,[],"{'product_id': 5652951451, 'property_values': [], 'offerings': [{'offering_id': 5877470568, 'price': {'amount': 2685, 'divisor': 100, 'currency_code': 'GBP', 'currency_formatted_short': '£26.85', 'currency_formatted_long': '£26.85 GBP', 'currency_formatted_raw': '26.85', 'original_currency_code': 'USD', 'before_conversion': {'amount': 3498, 'divisor': 100, 'currency_code': 'USD', 'currency_formatted_short': '$34.98', 'currency_formatted_long': '$34.98 USD', 'currency_formatted_raw': '34.98'}}, 'quantity': 9}]}"
76,2251485741,"Fancy Pendant 1946 Lucky sixpence 74th Birthday plus a Sterling Silver 18in Chain, 74th, 74th birthday, 74th birthday gift, 1946 gift","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1946 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1946 polished sixpence mounted Tibetan Silver mount  on a 18 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 74th Birthday / Anniversary 

This item will make a nice gift or to celebrate the year of your birth.",17905617,149396729,1609512591,1609512606,1609768919.0,34.98,USD,1,"['pendant', 'silver', 'lucky', 'coin_jewellery', 'coin_jewelry', 'coin_pendant', '1946', '1946_birthday_gift', '1946_gift', '1946_birthday', 'born_in_1946', 'mothers_day', '74th']","['sixpence', 'Silver_coin', '1946_silver_sixpence']",2137722574,1909420935,0.00,False,,185057388,False,,,listing,https://www.etsy.com/transaction/2251485741,[],"{'product_id': 2141273590, 'property_values': [], 'offerings': [{'offering_id': 1996725419, 'price': {'amount': 2685, 'divisor': 100, 'currency_code': 'GBP', 'currency_formatted_short': '£26.85', 'currency_formatted_long': '£26.85 GBP', 'currency_formatted_raw': '26.85', 'original_currency_code': 'USD', 'before_conversion': {'amount': 3498, 'divisor': 100, 'currency_code': 'USD', 'currency_formatted_short': '$34.98', 'currency_formatted_long': '$34.98 USD', 'currency_formatted_raw': '34.98'}}, 'quantity': 5}]}"
77,2251377553,8th Bronze wedding anniversary cufflinks - Bronze 1p coins from 2012- Gift - HT,"A Fantastic gift for a Bronze wedding anniversary.

These are genuine circulated  and polished 2012 One pence coins handmade into cufflinks

Heads and Tails

Supplied in a quality cufflink box",17905617,337979850,1609500776,1609500794,1609768885.0,29.98,USD,1,"['Wedding_anniversary', 'copper_anniversary', '2012_anniversary', '2012_Bronze_Gift', '2012_Wedding_Year', '2012_Wedding_Gift', 'Gift_Idea_Bronze_8th', '8th_bronze_wedding', '8th_mens_gift', '8th_wedding', '8th_coin_cufflink']",[],2137603194,1909343565,0.00,False,,262729814,False,,,listing,https://www.etsy.com/transaction/2251377553,[],"{'product_id': 1595718177, 'property_values': [], 'offerings': [{'offering_id': 1808079592, 'price': {'amount': 2301, 'divisor': 100, 'currency_code': 'GBP', 'currency_formatted_short': '£23.01', 'currency_formatted_long': '£23.01 GBP', 'currency_formatted_raw': '23.01', 'original_currency_code': 'USD', 'before_conversion': {'amount': 2998, 'divisor': 100, 'currency_code': 'USD', 'currency_formatted_short': '$29.98', 'currency_formatted_long': '$29.98 USD', 'currency_formatted_raw': '29.98'}}, 'quantity': 8}]}"
