,listing_id,state,user_id,category_id,title,description,creation_tsz,ending_tsz,original_creation_tsz,last_modified_tsz,price,currency_code,quantity,sku,tags,materials,shop_section_id,featured_rank,state_tsz,url,views,num_favorers,shipping_template_id,processing_min,processing_max,who_made,is_supply,when_made,item_weight,item_weight_unit,item_length,item_width,item_height,item_dimensions_unit,is_private,style,non_taxable,is_customizable,is_digital,file_data,can_write_inventory,should_auto_renew,language,has_variations,taxonomy_id,taxonomy_path,used_manufacturer,is_vintage
209,502512977,active,17905617,,"Luxury 1939 Sixpence Cufflinks for a 82nd birthday.  Mens 82nd Gift Idea, Fathers Day Gift HT Thinking Of You,  Special Friend, Mum, Dad","1939 Birthday Cufflinks 82nd birthday cufflinks

1939 Sixpence cufflinks for sale

Genuine 1939 Circulated 82 year old Sixpence cleaned and polished then inset in Silver Plated French cufflink backs creating a unique look and feel

A great gift for 82nd Birthday / Anniversary 

Supplied in a nice cufflink box",1637733637,1648098037,1483378233,1637733637,39.98,USD,1,[],"['1939 birthday gift', 'gift from 1939', 'born in 1939', '1939 coin cufflinks', '82nd birthday idea', '1939 birthday idea', '1939 coin pendant', '82nd birthday gift', '82nd Dad', '82nd Brother', '82nd Grandad', 'Valentines Day', '82nd Uncle']",['1939 Silver Sixpence Coin Cufflinks'],11743660.0,,1633726146,https://www.etsy.com/listing/502512977/luxury-1939-sixpence-cufflinks-for-a?utm_source=bulkupload&utm_medium=api&utm_campaign=api,88,2,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
210,957411345,active,17905617,,"1961 60th Birthday Keyring-Sixpence Keyring- Mum, Dad, Brother, Sister- 60th Birthday-Coin Keyring, Sixpence Coin, 60th Anniversary, 6d","1961 60th Birthday keyrings -Sixpence keyrings- Mum, Dad, Sister, Brother- 60th Birthday - Coinn keyrings , Sixpence Coin,  Anniversary, 6d


These keyrings have been lovingly handmade from vintage 1961 Sixpence Coinns which have been polished. Perfect for a birthday or Anniversary gift.

The keyrings are made using silver plated backs and Sixpence Coinns giving a high quality finish.

",1637728297,1648092697,1612565249,1637728297,19.98,USD,9,[],"['1961', '1961 Gift', '1961 Dad Gift', '1961 Birthday Gift', '60th Gift', '60th Birthday Gift', '60th Birthday Dad', '60th Birthday Him', 'Grandad Gift 1961', 'Sixpence', 'Sixpence Coin', 'Keyring', '6d']","['Sixpence', 'Keyrings']",,,1633726147,https://www.etsy.com/listing/957411345/1961-60th-birthday-keyring-sixpence?utm_source=bulkupload&utm_medium=api&utm_campaign=api,133,1,40038938742.0,1,2,i_did,false,made_to_order,,,,,,,False,"['Steampunk', '  traditional']",False,True,False,,True,True,en-US,False,165,"['Accessories', 'Keychains & Lanyards', 'Keychains']",False,False
211,174163685,active,17905617,,"Floral Pendant 1954 Lucky sixpence 67th Birthday plus a Sterling Silver 18in Chain 67th birthday gift for her, Thinking Of You, Mum, Dad","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1954 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1954 polished sixpence mounted Tibetan Silver mount  on a 18 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 67th Birthday / Anniversary 



This item will make a nice gift or to celebrate the year of your birth.",1637728287,1648092687,1388444810,1637728287,26.98,USD,8,[],"['pendant', 'wedding anniversary', 'coin jewellery', 'coin jewelry', 'coin pendant', 'birthday', '1954 gifts', 'british', '1954', '1954 birthday', 'mothers day', '67th birthday gift', '67th Mum']","['silver plated', 'sixpence', '1954 sixpence']",11743680.0,,1633726146,https://www.etsy.com/listing/174163685/floral-pendant-1954-lucky-sixpence-67th?utm_source=bulkupload&utm_medium=api&utm_campaign=api,2148,73,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1229,"['Jewelry', 'Necklaces', 'Pendants']",False,False
212,129457928,active,17905617,,1954 67th Birthday Anniversary Farthing coin in a Silver Plated Pendant mount plus 18 Inch SS Chain 67th birthday gift for her Loved One,"1954 67th Birthday Anniversary Farthing coin in a Silver Plated Pendant mount 

Genuine circulated 1954 67th birthday Farthing coin mounted in a Silver plated mount 

A genuine circulated 1954 hand polished Farthing attached to a silver plated pendant mount creating a lovely two tone effect.

Supplied with 18 inch Sterling Silver Chain
Ideal present for a 67th Birthday

This item will make a nice gift or to celebrate the year of your birth.

Picture shows 1953 - you will receive a 1954",1637728286,1648092686,1366045468,1637728286,26.98,USD,9,[],"['Coin Pendant', 'Farthing Pendant', '1954', 'diamond wedding', 'coin jewellery', 'coin jewelry', '1954 gift', 'charm', 'coin charm', 'mothers day', '67th birthday gift', '67th Mum', '67th Sister']","['british farthing', 'uk coin', '1954 farthing']",11737797.0,,1633726146,https://www.etsy.com/listing/129457928/1954-67th-birthday-anniversary-farthing?utm_source=bulkupload&utm_medium=api&utm_campaign=api,1243,50,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1229,"['Jewelry', 'Necklaces', 'Pendants']",False,False
213,584123465,active,17905617,,"Fine Pendant 1939 Lucky sixpence 82nd Birthday plus a Sterling Silver 22in Chain 82nd birthday gift for her Thinking Of You,  Special Friend","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 22 inch Sterling silver chain 1939 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1939 polished sixpence mounted Tibetan Silver mount  on a 22 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 82nd Birthday / Anniversary 

This item will make a nice gift or to celebrate the year of your birth.",1637728280,1648092680,1515107451,1637728280,36.98,USD,2,[],"['pendant', 'silver', 'sixpence', 'lucky', '1939', 'anniversary gift', 'coin jewellery', 'coin pendant', '1939 gift', '1939 birthday', '1939 birthday gift', '82nd birthday gift', '82nd Sister']","['sixpence', '1939 Silver Sixpence Coin Pendant']",11743680.0,,1633726147,https://www.etsy.com/listing/584123465/fine-pendant-1939-lucky-sixpence-82nd?utm_source=bulkupload&utm_medium=api&utm_campaign=api,187,5,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1229,"['Jewelry', 'Necklaces', 'Pendants']",False,False
214,920930758,active,17905617,,"7th Wedding anniversary for a Copper wedding in 2014 Great Mens Gift for 7th Wedding Anniversary - HT Thinking Of You,  Special Friend","A Fantastic gift for a 7th Copper wedding anniversary.

These are genuine circulated  and polished 2014 One pence coins handmade into cufflinks

Heads and Tails

Supplied in a quality cufflink box",1637728251,1648092651,1609540984,1637728251,29.98,USD,8,[],"['Cuff links', 'Birth Year Cufflinks', 'Coin Cufflinks', 'Copper Anniversary', '7th Anniversary', '7th Wedding Gift', 'Copper Coin Cufflink', '7th Wedding Husband', 'Copper Gift Husband', 'Copper Cufflinks', '2014 Copper Cufflink', '2014 Copper 7th Gift', '2014 Copper Gift']","['2014 penny', 'gift box']",,,1633726147,https://www.etsy.com/listing/920930758/7th-wedding-anniversary-for-a-copper?utm_source=bulkupload&utm_medium=api&utm_campaign=api,34,0,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
215,621723612,active,17905617,,"74th Birthday 1947 Gift Farthing Coin Cufflinks, 74th Anniversary gift, 74th birthday gift,1947 birthday gift gold plated backs Loved One","A Genuine pair of 1947 Circulated Farthing coins cleaned and polished then inset into silver plated cufflinks.


A great gift for a 74th Birthday or Anniversary.

Picture shows 1948 - you will receive a 1947


A nice Cufflink Box supplied",1637718121,1648082521,1534004055,1637718121,39.98,USD,6,[],"['Coin Cufflinks', 'coin jewelry', 'lucky sixpence', 'antique cufflinks', 'anniversary gifts', '1947', '1947 gift', '1947 birthday', '74th birthday', '74th Dad', '74th Brother', '74th Uncle', '74th Grandad']","['british farthing', 'cufflinks', '1947 farthing']",11743690.0,,1633726113,https://www.etsy.com/listing/621723612/74th-birthday-1947-gift-farthing-coin?utm_source=bulkupload&utm_medium=api&utm_campaign=api,30,0,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
216,185057388,active,17905617,,"Fancy Pendant 1946 Lucky sixpence 75th Birthday plus a Sterling Silver 18in Chain, 75th, 75th birthday, 75th birthday gift, 1946 gift","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1946 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1946 polished sixpence mounted Tibetan Silver mount  on a 18 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 75th Birthday / Anniversary 

This item will make a nice gift or to celebrate the year of your birth.",1637700397,1648064797,1396606543,1637700397,34.98,USD,3,[],"['coin jewellery', 'coin jewelry', 'coin pendant', '1946 birthday gift', '1946 gift', '1946 birthday', 'born in 1946', 'mothers day', '75th', '75th birthday gift', '75th gift idea', 'gift for her', '75th Sister']","['sixpence', 'Silver coin', '1946 silver sixpence']",11743680.0,,1633726034,https://www.etsy.com/listing/185057388/fancy-pendant-1946-lucky-sixpence-75th?utm_source=bulkupload&utm_medium=api&utm_campaign=api,3101,107,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1229,"['Jewelry', 'Necklaces', 'Pendants']",False,False
217,103392650,active,17905617,,"1945 Threepence 3d 75th birthday coin Cufflinks, 76th Anniversary gift, 76th birthday gift, Mens gift, 1945 birthday gift, 1945 birthday","Threepence 1945 76th Birthday Cufflinks

1945 Threepence cufflinks for sale

Genuine 1945 Circulated Threepence

A great gift for 76th Birthday

These coins are very rare

Supplied in a nice cufflink box",1637665225,1648029625,1341166336,1637665225,39.98,USD,1,[],"['cufflinks', 'Birthday', 'gift idea', '1945', '1945 coin gift', '1945 birthday gift', '1945 gift', 'coin jewellery', 'farthers day', 'gift for dad', '76th birthday gift', '76th Dad', '76th Brother']",['1945 threepence'],11743678.0,,1633726147,https://www.etsy.com/listing/103392650/1945-threepence-3d-75th-birthday-coin?utm_source=bulkupload&utm_medium=api&utm_campaign=api,478,6,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1179,['Jewelry'],False,False
218,116645238,active,17905617,,1934 Irish coin cufflinks- Great coin gift idea. Genuine Irish 3d threepence coin cufflink 87th birthday hare and harp Thinking Of You,"Irish coin cufflinks- Great gift idea.
Genuine Irish 3d threepence coin cufflinks mounted in Silver plated cufflink backs.

These are genuine circulated  Irish 3d threepence coins cleaned and polished and handmade into cufflinks

Supplied in a quality cufflink box.

These will make a fantastic gift for anyone",1637642479,1648006879,1354227452,1637642479,34.98,USD,1,[],"['cufflinks', 'Coin jewellery', 'Coin jewlery', '1934', '1934 gift', 'Gift for grandad', 'Gift for dad', 'Mens gift', '1934 birthday', '1934 birthday gift', 'farthers day', '87th birthday gift', '87th Brother']","['Irish coins', 'Cufflinks', '1934 irish threepence']",12638553.0,,1633726151,https://www.etsy.com/listing/116645238/1934-irish-coin-cufflinks-great-coin?utm_source=bulkupload&utm_medium=api&utm_campaign=api,594,31,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
219,185223183,active,17905617,,"Floral Pendant 1948 Lucky sixpence 73rd Birthday plus a Sterling Silver 18in Chain 73rd birthday gift for her, Thinking Of You, Mum, Dad","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1948 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1948 polished sixpence mounted Tibetan Silver mount  on a 18 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 73rd Birthday / Anniversary 



This item will make a nice gift or to celebrate the year of your birth.",1637642468,1648006868,1396734118,1637642468,29.98,USD,5,[],"['pendant', 'silver', 'sixpence', 'lucky', 'british', 'Coin jewellery', 'coin jewelry', '1948 gift', '1948 birthday', '73rd birthday gift', '73rd Mum', '73rd Sister', '73rd nan']",['1948 sixpence'],11743680.0,,1633726147,https://www.etsy.com/listing/185223183/floral-pendant-1948-lucky-sixpence-73rd?utm_source=bulkupload&utm_medium=api&utm_campaign=api,243,10,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1229,"['Jewelry', 'Necklaces', 'Pendants']",False,False
220,246133833,active,17905617,,"Fancy Pendant 1936 Lucky sixpence 85th Birthday plus a Sterling Silver 18in Chain 1936 85th birthday gift, 85th gift, 1936 gift, ladies gift","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1936 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1936 polished sixpence mounted Tibetan Silver mount  on a 18 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 85th Birthday / Anniversary 



This item will make a nice gift or to celebrate the year of your birth.",1637626579,1647990979,1441015439,1637626579,41.98,USD,4,[],"['coin jewellery', '1936 gift', '1936 birthday gift', '1936 birthday', 'gift from 1936', 'born in 1936', 'mothers day', '85th birthday', '85th Brother', '85th Dad', '85th Grandad', 'Valentines Day', '1936 85th Gift']","['coins', '1936 sixpence']",11743680.0,,1633726074,https://www.etsy.com/listing/246133833/fancy-pendant-1936-lucky-sixpence-85th?utm_source=bulkupload&utm_medium=api&utm_campaign=api,967,25,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1229,"['Jewelry', 'Necklaces', 'Pendants']",False,False
221,760753820,active,17905617,,1960 61st Birthday / Anniversary sixpence coin pendant plus 20inch SS chain gift 61st birthday gift for her,"Genuine circulated 1960 61st birthday coin mounted in a Silver plated mount with 20 inch Sterling Silver chain


A genuine circulated 1960 hand polished sixpence attached to a silver plated pendant mount

Ideal present for a 61st Birthday

This item will make a nice gift or to celebrate the year of your birth.

Supplied in a nice box",1637600784,1647965184,1580384775,1637600784,29.98,USD,30,[],"['silver pendant', 'coin jewelry', 'coin jewellery', '1960', '1960 gift', '1960 birthday', 'mothers day', 'gift for mom', 'Antique British Coin', '61st birthday']","['lucky sixpence', 'Silver', 'british coin', '1960 sixpence']",11743680.0,,1633726105,https://www.etsy.com/listing/760753820/1960-61st-birthday-anniversary-sixpence?utm_source=bulkupload&utm_medium=api&utm_campaign=api,98,5,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,,False,True,False,,True,True,en-US,False,1229,"['Jewelry', 'Necklaces', 'Pendants']",False,False
222,488868996,active,17905617,,"Fancy Pendant 1927 Lucky sixpence 94th Birthday plus a Sterling Silver 18in Chain, 94th birthday gift for her Thinking Of You, Mum Dad","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1926 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1927 polished sixpence mounted Tibetan Silver mount  on a 18 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 94th Birthday / Anniversary 



This item will make a nice gift or to celebrate the year of your birth.",1637563823,1647928223,1483302217,1637563823,54.98,USD,1,[],"['pendant', 'anniversary gift', 'coin jewellery', 'coin pendant', '94 years', '94th birthday gift', '1927', '1927 gift', '1927 birthday', '94th birthday', '94th Sister', '94th Granny', 'Valentines Day']","['coins', '1927 sixpence']",11743680.0,,1633726152,https://www.etsy.com/listing/488868996/fancy-pendant-1927-lucky-sixpence-94th?utm_source=bulkupload&utm_medium=api&utm_campaign=api,295,4,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1229,"['Jewelry', 'Necklaces', 'Pendants']",False,False
223,102860313,active,17905617,,"1943 Sixpence Cufflinks 78th birthday.  Original sixpence coins Great gift from 1943 78th Thinking Of You,  Special Friend, Mum, Dad","1943 Birthday Cufflinks 78th birthday cufflinks

1943 Sixpence cufflinks for sale

Genuine 1943 Circulated 78 year old Sixpence

A great gift for 78th Birthday / Anniversary 

Coins are 50% Solid Silver

Supplied in a nice cufflink box",1637559680,1647924080,1340561641,1637559680,34.98,USD,1,[],"['Coin Cufflinks', 'coin jewelry', 'lucky sixpence', 'antique cufflinks', 'anniversary gifts', 'farthers day', '1943', '1943 gift idea', '1943 birthday', '78th birthday gift', '78th Dad', '78th Grandad', '78th Brother']","['coins', '1943 sixpence']",11743660.0,,1633726156,https://www.etsy.com/listing/102860313/1943-sixpence-cufflinks-78th-birthday?utm_source=bulkupload&utm_medium=api&utm_campaign=api,687,47,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
224,118862509,active,17905617,,"1928 Irish Sixpence 6D Cufflinks 93rd birthday.  Original Irish Sixpence coins Great gift from 1928 93rd Thinking Of You,  Special Friend","1928 Birthday Cufflinks 93rd birthday cufflinks

1928 Irish Sixpence cufflinks for sale

Genuine 1928 Circulated 92 year old Sixpence

A great gift for 93rd Birthday / Anniversary 



Supplied in a nice cufflink box",1637559644,1647924044,1356624609,1637559644,34.98,USD,3,[],"['Irish Sixpence 6d', 'Celtic cufflinks', 'fathers day gift', 'gift for dad', 'gift for him', '1928', '93rd birthday gift', '1928 birthday gift', '1928 gift ide', '93rd Dad', '93rd Brother', '93rd Grandad', 'Dad Gift']",['1928 Irish Sixpence Coin'],11743680.0,,1633726156,https://www.etsy.com/listing/118862509/1928-irish-sixpence-6d-cufflinks-93rd?utm_source=bulkupload&utm_medium=api&utm_campaign=api,425,17,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1683,"['Weddings', 'Jewelry', 'Cuff Links & Tie Clips']",False,False
225,570302478,active,17905617,,"Fine Pendant 1948 Lucky sixpence 73rd Birthday plus a Sterling Silver 20in Chain 73rd birthday gift for her Thinking Of You, Mum Dad","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 20 inch Sterling silver chain 1948 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1948 polished sixpence mounted Tibetan Silver mount  on a 20 inch hallmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 73rd Birthday / Anniversary 

This item will make a nice gift or to celebrate the year of your birth.",1637555375,1647919775,1515102424,1637555375,34.98,USD,2,[],"['pendant', 'silver', 'lucky', 'coin jewellery', 'coin jewelry', 'coin pendant', '1948 gift', '1948 birthday', '1948', 'mothers day', '73rd birthday gift', '73rd Brother', '73rd Dad']","['sixpence', '1948 sixpence']",11743680.0,,1633726070,https://www.etsy.com/listing/570302478/fine-pendant-1948-lucky-sixpence-73rd?utm_source=bulkupload&utm_medium=api&utm_campaign=api,57,1,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
226,489015958,active,17905617,,Premium 1950 Sixpence Cufflinks for a 71st birthday.  Original british sixpences inset in Silver Plated Cufflinks backs 71st HT Loved One,"1950 Birthday Cufflinks 71st birthday cufflinks

1950 Sixpence cufflinks for sale

Genuine 1950 Circulated 71 year old Sixpence cleaned and polished then inset in Silver Plated French cufflink backs creating a unique look and feel

A great gift for 71st Birthday / Anniversary 

Supplied in a nice cufflink box",1637503266,1647867666,1483376547,1637503266,34.98,USD,19,[],"['Coin Cufflinks', 'lucky sixpence', 'antique cufflinks', 'anniversary gifts', 'farthers day', '1950', '1950 gift', '1950 birthday', '71st gift idea', 'gift for dad', '71st birthday', '71st Dad', '71st Brother']","['lucky sixpence', 'cufflinks', 'french cufflink backs', 'silver plated cufflinks', '1950 sixpence']",11743660.0,,1633726156,https://www.etsy.com/listing/489015958/premium-1950-sixpence-cufflinks-for-a?utm_source=bulkupload&utm_medium=api&utm_campaign=api,63,2,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
227,101122644,active,17905617,,"1942 Threepence 3d 78th birthday Cufflinks - Original 1942 threepence coin cufflinks for a 76th birthday Thinking Of You,  Special Friend","Threepence 1942 79th Birthday Cufflinks

1942 Threepence cufflinks for sale

Genuine 1942 Circulated Threepence

A great gift for 79th Birthday


Supplied in a nice cufflink box",1637479309,1647843709,1338541825,1637479309,26.98,USD,2,[],"['1942', 'Birthday', '1942 birthday', 'born in 1942', '1942 gift', '79th birthday gift', '79th 1942 Gift Idea', '79th Fathers Day', 'Valentines Day', '79th Dad', '79th Brother', '79th Grandad']",['nan'],11743678.0,,1633726156,https://www.etsy.com/listing/101122644/1942-threepence-3d-78th-birthday?utm_source=bulkupload&utm_medium=api&utm_campaign=api,368,7,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
228,787181759,active,17905617,,"1960 61st Birthday / Anniversary Domed Threepence coin pendant plus 18 inch SS chain gift 61st birthday gift for her, Thinking Of You, Mum","Genuine circulated 1960 61st birthday coin mounted in a Silver plated mount with 18 inch Sterling Silver chain


A genuine circulated 1960 hand polished Threepence attached to a silver plated pendant mount

Ideal present for a 61st Birthday

This item will make a nice gift or to celebrate the year of your birth.

Supplied in a nice box",1637479288,1647843688,1584367757,1637479288,19.99,USD,1,[],"['silver pendant', 'coin jewelry', 'coin jewellery', '1960', '1960 gift', '1960 birthday', 'mothers day', 'gift for mom', 'Antique British Coin', '61st birthday', '61st Mum', '61st Sister', '61st Daughter']","['lucky sixpence', 'Silver', 'british coin', '1960 sixpence']",11743680.0,,1633726157,https://www.etsy.com/listing/787181759/1960-61st-birthday-anniversary-domed?utm_source=bulkupload&utm_medium=api&utm_campaign=api,50,4,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1229,"['Jewelry', 'Necklaces', 'Pendants']",False,False
229,491172400,active,17905617,,"Luxury 1977 44th Birthday / Anniversary 1 cent lincoln coin cufflinks Thinking Of You,  Special Friend, Mum, Dad, Loved One, 44th Dad","A pair of original American one cent cufflinks

Original coins from 1977 have been cleaned and polished and handmade into beautiful cufflinks.

Both cufflinks show the head of Lincoln with the year 1977 and the words in god we trust.

Gold plated cufflink backs have been used.

The cufflinks will arrive in a cufflink box",1637479285,1647843685,1484168253,1637479285,34.98,USD,7,[],"['one cent cufflinks', '1977 gift idea', '1977 gift', 'Bronze Anniversary', '43rd Birthday Gift', 'Bronze Wedding', '1977 Birthday Gift', '1977 Mens Gift', '44th birthday gift', '44th dad', '44th Husband', '44th Grandad', '44th Brother']",['1977 One Cent Cufflinks'],,,1633726157,https://www.etsy.com/listing/491172400/luxury-1977-44th-birthday-anniversary-1?utm_source=bulkupload&utm_medium=api&utm_campaign=api,154,7,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,52,"['Accessories', 'Suit & Tie Accessories', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
230,102851095,active,17905617,,"1959 Sixpence Cufflinks for 62nd birthday, 1959 62nd Birthday Gift, Gift for Dad, Fathers Day Gift, Mens 62nd Gift, Mens 1959 Gift, Dad - HT","1959 Birthday Cufflinks 62nd birthday cufflinks

1959 Sixpence cufflinks for sale

Genuine 1959 Circulated 62 year old Sixpence

A great gift for 62nd Birthday / Anniversary 

Supplied in a nice cufflink box",1637479256,1647843656,1340553887,1637479256,34.98,USD,6,[],"['Fathers Day Gift', 'Mens 62nd Gift', '1959 Mens Gift', '1959 Birthday Gift', 'Gift for Grandad', '62nd Mens Gift', '1959 Gift for Dad', 'Born in 1959', 'Present for 62nd', 'Coin Cufflinks', '62nd birthday gift', '62nd Dad', '62nd Brother']",['1959 Silver Sixpence Cufflinks'],11743660.0,,1633726157,https://www.etsy.com/listing/102851095/1959-sixpence-cufflinks-for-62nd?utm_source=bulkupload&utm_medium=api&utm_campaign=api,892,52,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1781,"['Weddings', 'Jewelry', 'Cuff Links & Tie Clips', 'Cuff Links']",False,False
231,584092373,active,17905617,,"Fine Pendant 1959 Lucky sixpence 62nd Birthday plus a Sterling Silver 18in Chain 62nd Thinking Of You,  Special Friend, Mum, Dad, Loved One","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1959 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1959 polished sixpence mounted Tibetan Silver mount  on a 18 inch halmarked sterling silver necklace.

Supplied with lovely gift box

Ideal present for a 62nd Birthday / Anniversary 

This item will make a nice gift or to celebrate the year of your birth.",1637458464,1647822864,1515099948,1637458464,30.98,USD,1,[],"['silver', 'sixpence', 'lucky', 'coin pendant', 'british', '1959', '1959 gift', '1959 birthday gift', '1959 gift idea', 'Mother Gift', '62nd Dad', '62nd birthday', '62nd Brother']","['silver plated backs', 'Sterling Silver', '1958 sixpence']",11743680.0,,1633726110,https://www.etsy.com/listing/584092373/fine-pendant-1959-lucky-sixpence-62nd?utm_source=bulkupload&utm_medium=api&utm_campaign=api,127,3,40038938742.0,1,2,i_did,false,made_to_order,,oz,,,,in,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,True,1229,"['Jewelry', 'Necklaces', 'Pendants']",False,False
232,943961832,active,17905617,,"Round Pendant 1943 Lucky sixpence 78th Birthday plus a Sterling Silver 18in Chain 78th birthday gift for her Thinking Of You, Mum Dad","Genuine Circulated Sixpence Mounted on a Tibetan Silver mount with a 18 inch Sterling silver chain 1943 coin
This is a stunning piece of jewellery that would suit all ages. 

A genuine circulated 1943 polished sixpence mounted Tibetan Silver mount  on a 18 inch hallmarked sterling silver necklace.

Supplied with lovely gift box
78th Birthday / Anniversary 

This sixpence is 50% Solid silver

This item will make a nice gift or to celebrate the year of your birth.",1637427975,1647792375,1612637964,1637427975,34.98,USD,9,[],"['pendant', 'silver', 'sixpence', 'lucky', '1943', 'anniversary gift', 'coin jewellery', 'coin pendant', '1943 gift', '1943 birthday', '1943 birthday gift', '78th birthday gift', '78th Sister']","['sixpence', 'sterling silver', '1943 sixpence']",,,1633726179,https://www.etsy.com/listing/943961832/round-pendant-1943-lucky-sixpence-78th?utm_source=bulkupload&utm_medium=api&utm_campaign=api,21,1,40038938742.0,1,2,i_did,false,made_to_order,,,,,,,False,"['Traditional', '   renaissance']",False,True,False,,True,True,en-US,False,1229,"['Jewelry', 'Necklaces', 'Pendants']",False,False
